U Distrito,Partido candidato de la coalición,Estado,Numero distrito,Cabecera Distrital,MEDIA,RANGO MENOR,RANGO MAYOR,PROBABILIDAD FINAL
E2D8,PVEM,BAJA CALIFORNIA,8,TIJUANA,0.612523022,0.567166521,0.666568625,100.00%
E3D2,PT,BAJA CALIFORNIA SUR,2,SAN JOSE DEL CABO,0.582331223,0.528287123,0.646728739,100.00%
E7D9,MORENA,CHIAPAS,9,TUXTLA GUTIERREZ,0.815033073,0.717783717,0.930912828,100.00%
E20D8,PT,OAXACA,8,OAXACA DE JUAREZ,0.655017136,0.580260677,0.744094952,100.00%
E23D3,MORENA,QUINTANA ROO,3,CANCUN,0.690897659,0.641625248,0.749609357,100.00%
E23D4,PVEM,QUINTANA ROO,4,CANCUN,0.640454765,0.585127672,0.706381062,100.00%
E15D11,MORENA,MÉXICO,11,ECATEPEC DE MORELOS,0.505355737,0.483548531,0.531340625,100.00%
E15D17,MORENA,MÉXICO,17,ECATEPEC DE MORELOS,0.523296055,0.499470621,0.551685812,100.00%
E15D38,MORENA,MÉXICO,38,TEXCOCO DE MORA,0.644506991,0.611490619,0.683848425,100.00%
E15D8,MORENA,MÉXICO,8,TULTITLAN DE MARIANO ESCOBEDO,0.480102151,0.446181565,0.520521022,100.00%
E17D1,MORENA,MORELOS,1,CUERNAVACA,0.436424431,0.409376494,0.468654036,100.00%
E2D4,MORENA,BAJA CALIFORNIA,4,TIJUANA,0.604890313,0.560505940,0.657777554,100.00%
E27D4,MORENA,TABASCO,4,VILLAHERMOSA,0.702097370,0.674909682,0.734493498,100.00%
E29D3,MORENA,TLAXCALA,3,ZACATELCO,0.497236829,0.477263113,0.521036980,100.00%
E30D11,MORENA,VERACRUZ,11,COATZACOALCOS,0.617636155,0.552814172,0.694876311,100.00%
E2D3,PT,BAJA CALIFORNIA,3,ENSENADA,0.626096232,0.567083831,0.696413845,100.00%
E15D16,PT,MÉXICO,16,ECATEPEC DE MORELOS,0.608157143,0.513453771,0.721003171,100.00%
E9D4,PT,CIUDAD DE MÉXICO,4,IZTAPALAPA,0.635036547,0.582463139,0.697681627,100.00%
E27D6,MORENA,TABASCO,6,VILLAHERMOSA,0.614072975,0.586906160,0.646444231,100.00%
E2D7,MORENA,BAJA CALIFORNIA,7,MEXICALI,0.581189723,0.528474791,0.644003439,100.00%
E17D5,MORENA,MORELOS,5,YAUTEPEC,0.389399332,0.352953966,0.432826664,100.00%
E15D10,MORENA,MÉXICO,10,ECATEPEC DE MORELOS,0.506109008,0.484797946,0.531502704,100.00%
E15D13,MORENA,MÉXICO,13,ECATEPEC DE MORELOS,0.508121797,0.486791317,0.533538631,100.00%
E29D2,PT,TLAXCALA,2,TLAXCALA DE XICOHTENCATL,0.643526923,0.574714349,0.725522162,100.00%
E7D6,MORENA,CHIAPAS,6,TUXTLA GUTIERREZ,0.740807627,0.605103898,0.902508594,100.00%
E17D3,MORENA,MORELOS,3,CUAUTLA,0.411081441,0.382760824,0.444827537,100.00%
E17D2,MORENA,MORELOS,2,JIUTEPEC,0.455372732,0.409077657,0.510536716,100.00%
E27D1,MORENA,TABASCO,1,MACUSPANA,0.599920364,0.562103258,0.644982225,100.00%
E9D21,MORENA,CIUDAD DE MÉXICO,21,XOCHIMILCO,0.526356268,0.499538565,0.558311532,100.00%
E9D20,PT,CIUDAD DE MÉXICO,20,IZTAPALAPA,0.619100686,0.562070999,0.687055750,100.00%
E21D11,MORENA,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,0.598786821,0.517058877,0.696171674,100.00%
E7D13,PT,CHIAPAS,13,HUEHUETAN,0.660015762,0.500794003,0.849740189,100.00%
E15D37,MORENA,MÉXICO,37,CUAUTITLAN,0.479558961,0.445537539,0.520097985,100.00%
E7D7,MORENA,CHIAPAS,7,TONALA,0.759333479,0.600568160,0.948514025,100.00%
E21D12,MORENA,PUEBLA,12,HEROICA PUEBLA DE ZARAGOZA,0.600128335,0.519806424,0.695837795,100.00%
E9D3,MORENA,CIUDAD DE MÉXICO,3,AZCAPOTZALCO,0.578956507,0.498566396,0.674747233,100.00%
E20D4,MORENA,OAXACA,4,TLACOLULA DE MATAMOROS,0.672976169,0.577452520,0.786799616,100.00%
E17D4,MORENA,MORELOS,4,JOJUTLA,0.423711813,0.371634656,0.485765573,100.00%
E9D9,MORENA,CIUDAD DE MÉXICO,9,TLAHUAC,0.516416179,0.466319197,0.576110414,100.00%
E15D4,MORENA,MÉXICO,4,NICOLAS ROMERO,0.578132578,0.461769672,0.716787533,100.00%
E15D32,PT,MÉXICO,32,VALLE DE CHALCO SOLIDARIDAD,0.608802693,0.533462723,0.698575805,100.00%
E13D5,MORENA,HIDALGO,5,TULA DE ALLENDE,0.626212447,0.514458124,0.759375936,100.00%
E27D5,MORENA,TABASCO,5,PARAISO,0.616588591,0.580796850,0.659237081,100.00%
E9D8,PT,CIUDAD DE MÉXICO,8,CUAUHTEMOC,0.579453806,0.503114389,0.670417832,100.00%
E7D1,MORENA,CHIAPAS,1,PALENQUE,0.748811952,0.572195580,0.959263340,100.00%
E7D5,PT,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,0.669976792,0.501464674,0.870771364,100.00%
E2D6,MORENA,BAJA CALIFORNIA,6,TIJUANA,0.508156289,0.479692430,0.542073069,100.00%
E7D12,MORENA,CHIAPAS,12,TAPACHULA,0.555137954,0.514722910,0.603295449,100.00%
E15D5,PT,MÉXICO,5,TEOTIHUACAN DE ARISTA,0.571308668,0.452791512,0.712530568,100.00%
E15D21,MORENA,MÉXICO,21,AMECAMECA DE JUAREZ,0.472119168,0.429935654,0.522383924,100.00%
E21D10,MORENA,PUEBLA,10,CHOLULA DE RIVADAVIA,0.549364095,0.490621215,0.619360553,100.00%
E9D19,MORENA,CIUDAD DE MÉXICO,19,IZTAPALAPA,0.537983446,0.496223329,0.587743694,100.00%
E9D16,MORENA,CIUDAD DE MÉXICO,16,ALVARO OBREGON,0.553632497,0.493984897,0.624706997,100.00%
E30D10,MORENA,VERACRUZ,10,XALAPA,0.508263797,0.477627139,0.544769626,100.00%
E7D10,PVEM,CHIAPAS,10,VILLAFLORES,0.708592966,0.546825699,0.901350553,100.00%
E9D1,MORENA,CIUDAD DE MÉXICO,1,GUSTAVO A. MADERO,0.526959117,0.461144216,0.605382409,100.00%
E27D3,MORENA,TABASCO,3,COMALCALCO,0.663095616,0.579844419,0.762295535,100.00%
E15D33,MORENA,MÉXICO,33,CHALCO DE DIAZ COVARRUBIAS,0.479891956,0.450033252,0.515470795,100.00%
E28D9,PT,TAMAULIPAS,9,REYNOSA,0.560937043,0.446956049,0.696753776,100.00%
E23D2,MORENA,QUINTANA ROO,2,CHETUMAL,0.570355889,0.473202878,0.686120843,100.00%
E9D13,MORENA,CIUDAD DE MÉXICO,13,IZTACALCO,0.563505959,0.497788085,0.641813636,100.00%
E21D6,MORENA,PUEBLA,6,HEROICA PUEBLA DE ZARAGOZA,0.614133103,0.521476911,0.724539767,100.00%
E9D7,MORENA,CIUDAD DE MÉXICO,7,GUSTAVO A. MADERO,0.502427030,0.463728347,0.548539354,100.00%
E13D7,MORENA,HIDALGO,7,TEPEAPULCO,0.507898557,0.464997794,0.559017969,100.00%
E2D5,MORENA,BAJA CALIFORNIA,5,TIJUANA,0.508665610,0.481845724,0.540623476,100.00%
E8D1,MORENA,CHIHUAHUA,1,JUAREZ,0.507626401,0.469966211,0.552501285,100.00%
E7D8,PT,CHIAPAS,8,COMITAN DE DOMINGUEZ,0.689625167,0.469811602,0.951549186,100.00%
E9D14,MORENA,CIUDAD DE MÉXICO,14,TLALPAN,0.526761809,0.489293501,0.571408052,99.99%
E30D14,PVEM,VERACRUZ,14,MINATITLAN,0.666698235,0.556041229,0.798554190,99.99%
E15D6,PVEM,MÉXICO,6,COACALCO DE BERRIOZABAL,0.581262073,0.489136864,0.691036029,99.99%
E15D23,MORENA,MÉXICO,23,LERMA DE VILLADA,0.409414650,0.382289044,0.441736803,99.99%
E20D5,MORENA,OAXACA,5,SALINA CRUZ,0.596502294,0.493855978,0.718812924,99.99%
E2D1,MORENA,BAJA CALIFORNIA,1,MEXICALI,0.564077019,0.522900888,0.613141405,99.98%
E15D12,MORENA,MÉXICO,12,IXTAPALUCA,0.547024395,0.413149196,0.706546535,99.98%
E21D9,PVEM,PUEBLA,9,HEROICA PUEBLA DE ZARAGOZA,0.579945858,0.508462518,0.665123513,99.98%
E29D1,PT,TLAXCALA,1,APIZACO,0.641287263,0.518687819,0.787373511,99.98%
E9D22,MORENA,CIUDAD DE MÉXICO,22,IZTAPALAPA,0.549504981,0.487991855,0.622802392,99.97%
E15D25,MORENA,MÉXICO,25,CHIMALHUACAN,0.491490595,0.466632586,0.521110740,99.97%
E21D5,PT,PUEBLA,5,SAN MARTIN TEXMELUCAN DE LABASTIDA,0.563988037,0.463913128,0.683234645,99.97%
E13D4,MORENA,HIDALGO,4,TULANCINGO DE BRAVO,0.586476078,0.474388260,0.720036951,99.96%
E12D2,MORENA,GUERRERO,2,IGUALA,0.384619474,0.337449547,0.440825909,99.95%
E23D1,PVEM,QUINTANA ROO,1,PLAYA DEL CARMEN,0.583890853,0.454648917,0.737892119,99.95%
E8D3,PT,CHIHUAHUA,3,JUAREZ,0.557057832,0.462986477,0.669150764,99.95%
E32D1,MORENA,ZACATECAS,1,FRESNILLO,0.577300326,0.475537923,0.698557708,99.95%
E18D2,PVEM,NAYARIT,2,TEPIC,0.558902164,0.467504630,0.667809043,99.94%
E13D6,MORENA,HIDALGO,6,PACHUCA DE SOTO,0.618515902,0.472878563,0.792053494,99.93%
E26D6,MORENA,SONORA,6,CD. OBREGON,0.517101337,0.489449913,0.550050041,99.93%
E9D18,MORENA,CIUDAD DE MÉXICO,18,IZTAPALAPA,0.498333874,0.454593213,0.550454088,99.92%
E9D5,MORENA,CIUDAD DE MÉXICO,5,TLALPAN,0.559699165,0.490553604,0.642091182,99.91%
E7D11,PVEM,CHIAPAS,11,LAS MARGARITAS,0.596415090,0.426579753,0.798786376,99.90%
E12D4,MORENA,GUERRERO,4,ACAPULCO,0.546528956,0.524594367,0.572665630,99.90%
E12D8,MORENA,GUERRERO,8,AYUTLA DE LOS LIBRES,0.601598137,0.492757654,0.731289572,99.86%
E15D28,MORENA,MÉXICO,28,ZUMPANGO DE OCAMPO,0.414507020,0.373340143,0.463560379,99.85%
E22D2,MORENA,QUERÉTARO,2,SAN JUAN DEL RIO,0.482667208,0.366376667,0.621235934,99.83%
E2D2,MORENA,BAJA CALIFORNIA,2,MEXICALI,0.486602546,0.466677610,0.510344571,99.83%
E15D30,MORENA,MÉXICO,30,CHIMALHUACAN,0.560652786,0.437060149,0.707922497,99.80%
E9D2,PVEM,CIUDAD DE MÉXICO,2,GUSTAVO A. MADERO,0.548216501,0.472538528,0.638392368,99.78%
E25D7,MORENA,SINALOA,7,CULIACAN DE ROSALES,0.628705347,0.479504160,0.806489527,99.77%
E20D10,MORENA,OAXACA,10,MIAHUATLAN DE PORFIRIO DIAZ,0.487694593,0.474021282,0.503987347,99.62%
E20D3,PT,OAXACA,3,HEROICA CIUDAD DE HUAJUAPAN DE LEON,0.627935226,0.498663058,0.781972514,99.62%
E16D8,MORENA,MICHOACÁN,8,MORELIA,0.441174191,0.422553602,0.463361992,99.56%
E20D9,MORENA,OAXACA,9,PUERTO ESCONDIDO,0.589540413,0.477784706,0.722705551,99.55%
E20D2,MORENA,OAXACA,2,TEOTITLAN DE FLORES MAGON,0.500151327,0.478259644,0.526236876,99.52%
E15D2,PT,MÉXICO,2,SANTA MARIA TULTEPEC,0.549047491,0.455158049,0.660923662,99.52%
E8D8,MORENA,CHIHUAHUA,8,CHIHUAHUA,0.490118001,0.360904027,0.644085948,99.51%
E1D2,PT,AGUASCALIENTES,2,AGUASCALIENTES,0.470998074,0.351153513,0.613801677,99.51%
E25D5,MORENA,SINALOA,5,CULIACAN DE ROSALES,0.639467649,0.482302197,0.826741836,99.48%
E20D1,MORENA,OAXACA,1,SAN JUAN BAUTISTA TUXTEPEC,0.571172982,0.441785439,0.725347749,99.44%
E9D23,MORENA,CIUDAD DE MÉXICO,23,COYOACAN,0.550478071,0.475840532,0.639414186,99.41%
E12D5,PT,GUERRERO,5,TLAPA,0.582954160,0.455571283,0.734740219,99.33%
E27D2,MORENA,TABASCO,2,HEROICA CARDENAS,0.584920903,0.513855402,0.669600669,99.30%
E13D2,PVEM,HIDALGO,2,IXMIQUILPAN,0.620815929,0.479719225,0.788943023,99.25%
E8D2,MORENA,CHIHUAHUA,2,JUAREZ,0.534269990,0.438338903,0.648578932,99.20%
E19D12,MORENA,NUEVO LEÓN,12,BENITO JUAREZ,0.449635032,0.310224193,0.615753292,99.19%
E20D6,MORENA,OAXACA,6,HEROICA CIUDAD DE TLAXIACO,0.526742745,0.481954847,0.580110818,99.09%
E9D12,MORENA,CIUDAD DE MÉXICO,12,CUAUHTEMOC,0.464856373,0.441596143,0.492572647,99.05%
E7D2,PVEM,CHIAPAS,2,BOCHIL,0.671706561,0.457509900,0.926937626,99.02%
E30D5,MORENA,VERACRUZ,5,POZA RICA DE HIDALGO,0.540367221,0.444803064,0.654238937,98.98%
E30D20,MORENA,VERACRUZ,20,COSOLEACAQUE,0.511307976,0.474595445,0.555053655,98.97%
E14D3,PAN,JALISCO,3,TEPATITLAN DE MORELOS,0.504131551,0.305881291,0.740361306,98.95%
E14D2,PAN,JALISCO,2,LAGOS DE MORENO,0.491240385,0.330630251,0.682619164,98.95%
E19D3,PT,NUEVO LEÓN,3,GRAL. ESCOBEDO,0.413447454,0.288047718,0.562870456,98.91%
E13D3,MORENA,HIDALGO,3,ACTOPAN,0.504261148,0.460547503,0.556349169,98.78%
E20D7,MORENA,OAXACA,7,CIUDAD IXTEPEC,0.488261411,0.463237449,0.518079301,98.73%
E21D15,PT,PUEBLA,15,TEHUACAN,0.588784047,0.490389899,0.706027906,98.57%
E19D2,MORENA,NUEVO LEÓN,2,APODACA,0.438679878,0.302785644,0.600607845,98.49%
E9D6,MORENA,CIUDAD DE MÉXICO,6,LA MAGDALENA CONTRERAS,0.465139151,0.430651903,0.506233242,98.42%
E19D7,PVEM,NUEVO LEÓN,7,GARCIA,0.408423815,0.286043247,0.554249256,98.36%
E16D12,PT,MICHOACÁN,12,APATZINGAN DE LA CONSTITUCION,0.538127960,0.458637520,0.632846661,98.21%
E15D18,MORENA,MÉXICO,18,HUIXQUILUCAN DE DEGOLLADO,0.348006733,0.325542909,0.374774030,97.92%
E15D41,PVEM,MÉXICO,41,OJO DE AGUA,0.564460349,0.425869671,0.729601328,97.89%
E28D2,PT,TAMAULIPAS,2,REYNOSA,0.504670238,0.356011372,0.681808202,97.72%
E7D4,MORENA,CHIAPAS,4,PICHUCALCO,0.426038067,0.383706155,0.476479652,97.69%
E15D39,PT,MÉXICO,39,LOS REYES ACAQUILPAN,0.592004919,0.455955197,0.754118163,97.48%
E15D7,MORENA,MÉXICO,7,CUAUTITLAN IZCALLI,0.445973199,0.418711584,0.478457417,97.30%
E16D1,MORENA,MICHOACÁN,1,LAZARO CARDENAS,0.487038355,0.444674248,0.537518303,97.29%
E30D15,MORENA,VERACRUZ,15,ORIZABA,0.551501594,0.454557084,0.667018102,96.59%
E12D9,MORENA,GUERRERO,9,ACAPULCO,0.510121022,0.464316152,0.564700892,96.58%
E15D24,MORENA,MÉXICO,24,NAUCALPAN DE JUAREZ,0.557711595,0.443304710,0.694035808,96.53%
E28D7,MORENA,TAMAULIPAS,7,CIUDAD MADERO,0.534976422,0.360731850,0.742601635,96.38%
E25D2,MORENA,SINALOA,2,LOS MOCHIS,0.606586289,0.446780344,0.797006816,95.95%
E30D19,MORENA,VERACRUZ,19,SAN ANDRES TUXTLA,0.533922184,0.446509358,0.638080990,95.69%
E28D8,MORENA,TAMAULIPAS,8,TAMPICO,0.486612034,0.347148133,0.652793522,95.48%
E9D11,MORENA,CIUDAD DE MÉXICO,11,VENUSTIANO CARRANZA,0.463624104,0.405753377,0.532581328,95.47%
E32D3,PT,ZACATECAS,3,ZACATECAS,0.485619008,0.376787034,0.615300304,95.40%
E25D6,MORENA,SINALOA,6,MAZATLAN,0.464007666,0.432926031,0.501043720,95.37%
E11D13,MORENA,GUANAJUATO,13,VALLE DE SANTIAGO,0.403938490,0.323280241,0.500048723,94.92%
E15D22,MORENA,MÉXICO,22,NAUCALPAN DE JUAREZ,0.386910902,0.350385509,0.430433593,94.10%
E16D9,MORENA,MICHOACÁN,9,URUAPAN DEL PROGRESO,0.440084041,0.391783169,0.497638079,93.97%
E19D5,PT,NUEVO LEÓN,5,MONTERREY,0.486361986,0.306209633,0.701026756,93.71%
E26D1,MORENA,SONORA,1,SAN LUIS RIO COLORADO,0.452756346,0.432774974,0.476565620,93.70%
E16D3,PT,MICHOACÁN,3,HEROICA ZITACUARO,0.546589196,0.446887760,0.665390785,93.44%
E7D3,MORENA,CHIAPAS,3,OCOSINGO,0.413996331,0.392867205,0.439173239,93.44%
E19D8,PVEM,NUEVO LEÓN,8,GUADALUPE,0.401986637,0.259951887,0.571231482,93.35%
E5D6,PVEM,COAHUILA,6,TORREON,0.526870186,0.330998611,0.760265564,93.30%
E15D20,MORENA,MÉXICO,20,CD. NEZAHUALCOYOTL,0.521612824,0.423247903,0.638821857,93.18%
E22D3,MORENA,QUERÉTARO,3,SANTIAGO DE QUERETARO,0.466423235,0.350730465,0.604279674,92.92%
E4D2,MORENA,CAMPECHE,2,CIUDAD DEL CARMEN,0.456139738,0.420390038,0.498738132,92.58%
E12D3,PVEM,GUERRERO,3,ZIHUATANEJO,0.539552202,0.396744015,0.709718653,92.32%
E30D16,MORENA,VERACRUZ,16,CORDOBA,0.546319306,0.423442624,0.692735904,91.96%
E8D4,MORENA,CHIHUAHUA,4,JUAREZ,0.530666562,0.425272841,0.656250925,91.93%
E4D1,MORENA,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,0.413611468,0.361148531,0.476124912,91.16%
E13D1,MORENA,HIDALGO,1,HUEJUTLA DE REYES,0.510832155,0.381218040,0.665276898,91.04%
E6D2,MORENA,COLIMA,2,MANZANILLO,0.425781707,0.392489921,0.465451317,90.83%
E24D6,PVEM,SAN LUIS POTOSÍ,6,SAN LUIS POTOSI,0.442682043,0.391345864,0.503852873,89.77%
E1D1,PAN,AGUASCALIENTES,1,JESUS MARIA,0.429778272,0.278873922,0.609591896,89.40%
E12D7,MORENA,GUERRERO,7,CHILPANCINGO,0.457437723,0.395819191,0.530860733,89.00%
E14D9,PVEM,JALISCO,9,GUADALAJARA,0.456232300,0.361281190,0.569373525,88.93%
E30D7,MORENA,VERACRUZ,7,MARTINEZ DE LA TORRE,0.442236008,0.416271373,0.473174780,87.68%
E3D1,PT,BAJA CALIFORNIA SUR,1,LA PAZ,0.486179671,0.420319435,0.564656982,87.23%
E15D35,MORENA,MÉXICO,35,TENANCINGO DE DEGOLLADO,0.536653510,0.412222721,0.684921939,87.17%
E15D27,PT,MÉXICO,27,METEPEC,0.551201319,0.418596870,0.709209267,87.00%
E28D4,MORENA,TAMAULIPAS,4,H. MATAMOROS,0.486885233,0.303588508,0.705296753,86.90%
E14D7,PVEM,JALISCO,7,TONALA,0.453856486,0.341696228,0.587503677,86.37%
E26D4,MORENA,SONORA,4,GUAYMAS,0.426923386,0.410294981,0.446737354,85.92%
E18D1,MORENA,NAYARIT,1,SANTIAGO IXCUINTLA,0.528441899,0.385540626,0.698719269,85.91%
E9D24,MORENA,CIUDAD DE MÉXICO,24,COYOACAN,0.434497748,0.402297465,0.472866750,85.65%
E14D5,MORENA,JALISCO,5,PUERTO VALLARTA,0.464123774,0.346628646,0.604127854,85.43%
E5D7,MORENA,COAHUILA,7,SALTILLO,0.346498719,0.305489468,0.395364256,84.68%
E32D4,MORENA,ZACATECAS,4,GUADALUPE,0.364874236,0.327517415,0.409387634,84.51%
E21D7,MORENA,PUEBLA,7,TEPEACA,0.560770275,0.416667427,0.732479409,83.96%
E15D29,MORENA,MÉXICO,29,CD. NEZAHUALCOYOTL,0.496520135,0.369163810,0.648274556,83.91%
E15D19,MORENA,MÉXICO,19,TLALNEPANTLA DE BAZ,0.434246646,0.415265588,0.456863971,83.36%
E5D2,MORENA,COAHUILA,2,SAN PEDRO,0.511930653,0.287023292,0.779924303,82.94%
E16D10,MORENA,MICHOACÁN,10,MORELIA,0.393148665,0.371834445,0.418546124,82.14%
E28D3,PVEM,TAMAULIPAS,3,RIO BRAVO,0.494714063,0.282053127,0.748115198,81.93%
E15D40,MORENA,MÉXICO,40,SAN MIGUEL ZINACANTEPEC,0.395708223,0.373165140,0.422569963,81.34%
E11D6,PAN,GUANAJUATO,6,LEON,0.470777638,0.228888304,0.759006557,81.16%
E28D5,MORENA,TAMAULIPAS,5,CIUDAD VICTORIA,0.318329451,0.293726282,0.347645937,81.04%
E11D3,PAN,GUANAJUATO,3,LEON,0.493832331,0.231412747,0.806524552,80.88%
E22D4,MORENA,QUERÉTARO,4,SANTIAGO DE QUERETARO,0.341340609,0.315996244,0.371540283,80.74%
E25D4,MORENA,SINALOA,4,GUASAVE,0.453771610,0.425546333,0.487404102,80.29%
E15D15,PT,MÉXICO,15,CIUDAD ADOLFO LOPEZ MATEOS,0.518107525,0.431615487,0.621169144,80.14%
E15D3,PT,MÉXICO,3,ATLACOMULCO DE FABELA,0.536607628,0.394953858,0.705398507,79.91%
E16D7,MORENA,MICHOACÁN,7,ZACAPU,0.361376239,0.316287482,0.415102806,79.88%
E26D2,PT,SONORA,2,NOGALES,0.523967379,0.367287951,0.710662433,79.85%
E21D13,MORENA,PUEBLA,13,ATLIXCO,0.536427935,0.389339578,0.711694522,79.83%
E14D14,PVEM,JALISCO,14,GUADALAJARA,0.413113163,0.330605030,0.511427667,79.82%
E15D34,MORENA,MÉXICO,34,TOLUCA DE LERDO,0.495329304,0.383238161,0.628894138,79.55%
E25D1,PT,SINALOA,1,MAZATLAN,0.569127008,0.397868563,0.773194031,79.45%
E11D14,MORENA,GUANAJUATO,14,ACAMBARO,0.307034356,0.252259584,0.372302521,79.44%
E14D12,MORENA,JALISCO,12,SANTA CRUZ DE LAS FLORES,0.418589927,0.352599351,0.497222549,79.07%
E5D3,MORENA,COAHUILA,3,MONCLOVA,0.504668323,0.277770715,0.775033499,78.99%
E26D7,PT,SONORA,7,NAVOJOA,0.515504998,0.354265425,0.707633801,78.97%
E30D6,MORENA,VERACRUZ,6,PAPANTLA DE OLARTE,0.400080402,0.370965908,0.434772462,78.45%
E14D11,MORENA,JALISCO,11,GUADALAJARA,0.422872914,0.321862426,0.543234334,77.95%
E14D16,MORENA,JALISCO,16,TLAQUEPAQUE,0.454500853,0.333747255,0.598387640,77.91%
E15D14,PT,MÉXICO,14,CIUDAD ADOLFO LOPEZ MATEOS,0.529092178,0.425608402,0.652400703,77.42%
E14D17,MORENA,JALISCO,17,JOCOTEPEC,0.429153223,0.322406289,0.556350040,77.19%
E21D14,PT,PUEBLA,14,ACATLAN DE OSORIO,0.596458437,0.412289193,0.815909626,77.11%
E9D17,PVEM,CIUDAD DE MÉXICO,17,CUAJIMALPA DE MORELOS,0.486345264,0.397653791,0.592027673,76.95%
E5D1,MORENA,COAHUILA,1,PIEDRAS NEGRAS,0.460817935,0.233484213,0.731702773,76.67%
E30D8,MORENA,VERACRUZ,8,XALAPA,0.482166306,0.389500396,0.592584548,76.56%
E5D5,MORENA,COAHUILA,5,TORREON,0.468153596,0.249546361,0.728640183,76.19%
E15D31,MORENA,MÉXICO,31,CD. NEZAHUALCOYOTL,0.499258930,0.339959466,0.689075950,75.89%
E30D17,PVEM,VERACRUZ,17,COSAMALOAPAN,0.527613602,0.403014835,0.676082189,74.67%
E15D26,PVEM,MÉXICO,26,TOLUCA DE LERDO,0.516143402,0.376410037,0.682645977,74.14%
E14D20,PT,JALISCO,20,TONALA,0.405964369,0.298146251,0.534437581,73.94%
E24D4,MORENA,SAN LUIS POTOSÍ,4,CIUDAD VALLES,0.463412884,0.381015876,0.561594974,73.67%
E25D3,PT,SINALOA,3,GUAMUCHIL,0.538538556,0.353845381,0.758614048,73.19%
E26D3,MORENA,SONORA,3,HERMOSILLO,0.518368818,0.345655116,0.724169888,72.94%
E5D4,MORENA,COAHUILA,4,SALTILLO,0.461147027,0.233003142,0.732997233,72.86%
E15D1,PVEM,MÉXICO,1,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,0.482747419,0.341805430,0.650690157,72.81%
E18D3,MORENA,NAYARIT,3,COMPOSTELA,0.521191548,0.391458809,0.675777641,72.67%
E11D10,MORENA,GUANAJUATO,10,URIANGATO,0.268959879,0.248427144,0.293426143,72.39%
E22D1,MORENA,QUERÉTARO,1,CADEREYTA DE MONTES,0.304001493,0.281841718,0.330406493,72.22%
E19D9,PAN,NUEVO LEÓN,9,LINARES,0.237756762,0.217994290,0.261305199,72.13%
E11D2,MORENA,GUANAJUATO,2,SAN MIGUEL DE ALLENDE,0.295621964,0.274514201,0.320773415,71.95%
E31D3,MORENA,YUCATÁN,3,MERIDA,0.337085527,0.298306114,0.383294047,71.75%
E14D4,PVEM,JALISCO,4,ZAPOPAN,0.415914007,0.301335090,0.552443207,71.45%
E28D1,MORENA,TAMAULIPAS,1,NUEVO LAREDO,0.459756370,0.278452232,0.675793575,71.29%
E30D9,MORENA,VERACRUZ,9,COATEPEC,0.405124106,0.359595391,0.459374916,71.24%
E11D12,MORENA,GUANAJUATO,12,CELAYA,0.319788929,0.299458381,0.344014271,70.77%
E16D6,MORENA,MICHOACÁN,6,CIUDAD HIDALGO,0.387916665,0.324108150,0.463949201,68.47%
E8D7,PT,CHIHUAHUA,7,CUAUHTEMOC,0.488078559,0.339815233,0.664745208,68.28%
E11D15,MORENA,GUANAJUATO,15,IRAPUATO,0.303659649,0.283113402,0.328142011,68.25%
E14D19,MORENA,JALISCO,19,CIUDAD GUZMAN,0.452333410,0.340896685,0.585118457,67.96%
E19D1,PAN,NUEVO LEÓN,1,SANTA CATARINA,0.346390304,0.211976757,0.506553923,67.94%
E12D6,MORENA,GUERRERO,6,CHILAPA,0.486479020,0.318670129,0.686435646,67.46%
E10D4,PT,DURANGO,4,VICTORIA DE DURANGO,0.468655503,0.368676800,0.587787476,66.93%
E30D18,MORENA,VERACRUZ,18,ZONGOLICA,0.376509639,0.357252110,0.399456400,66.23%
E14D13,MORENA,JALISCO,13,TLAQUEPAQUE,0.426166052,0.309579845,0.565087088,66.05%
E12D1,MORENA,GUERRERO,1,CD. ALTAMIRANO,0.540495828,0.342894584,0.775952233,64.71%
E14D8,PVEM,JALISCO,8,GUADALAJARA,0.410113542,0.315797161,0.522498441,64.35%
E30D4,MORENA,VERACRUZ,4,VERACRUZ,0.467789528,0.384769437,0.566714067,64.08%
E22D5,MORENA,QUERÉTARO,5,EL PUEBLITO,0.273468616,0.245451911,0.306852580,64.01%
E24D3,PRI,SAN LUIS POTOSÍ,3,RIOVERDE,0.472640968,0.339063438,0.631808413,63.46%
E30D3,MORENA,VERACRUZ,3,TUXPAN DE RODRIGUEZ CANO,0.508997630,0.373245476,0.670756299,63.32%
E14D6,PVEM,JALISCO,6,ZAPOPAN,0.379430629,0.280551515,0.497252360,63.31%
E10D2,MORENA,DURANGO,2,GOMEZ PALACIO,0.509922135,0.315821156,0.741207717,63.02%
E26D5,MORENA,SONORA,5,HERMOSILLO,0.490648225,0.319127732,0.695027499,62.90%
E1D3,MORENA,AGUASCALIENTES,3,AGUASCALIENTES,0.299934113,0.293945801,0.307069626,62.25%
E24D2,PRD,SAN LUIS POTOSÍ,2,SOLEDAD DE GRACIANO SANCHEZ,0.396977309,0.265001535,0.554236143,62.20%
